key,source,translation
"ItemType/decrease_incoming_damage_short_duration","Grants temporary shield","获得临时护盾"
"ItemType/Desc_Elytra","Grants the ability to blast off and glide.","获得升空和滑翔的能力。"
"ItemType/Desc_WaterBreathingPotion","Grants the ability to breathe freely underwater for a limited time.","赋予限时在水下自由呼吸的能力。"
"ItemType/Glaive_Unique1","Grave Bane","弑墓者"
"ItemType/Claymore_Unique3","Great Axeblade","斧阔剑"
"ItemType/Hammer","Great Hammer","大锤"
"ItemType/great_pushback","Great Pushback","更好的击退效果"
"ItemType/great_splash","Great Splash","高溅射伤害"
"ItemType/greater_damage","Greater damage","重击"
"ItemType/Desc_DeathCapMushroom","Greatly increases attack and movement speed.","大幅提高攻击力和移动速度。"
"ItemType/GrimArmor","Grim Armor","冷酷战甲"
"ItemType/Flavour_GrimArmor","Grim Armor invokes a sense of dread for the one who wears it and to those who face it in battle.","冷酷战甲会给穿戴者和战斗中的面对者带来一种恐惧感。"
"ItemType/Desc_CorruptedSeeds_Unique1","Grow grapple vines, which inflict poison.","生长出带有毒性的扭曲藤蔓。"
"ItemType/Battlestaff_Unique1","Growing Staff","生长之杖"
"ItemType/CowardsArmor","Guard's Armor","守卫之甲"
"ItemType/Longbow_Unique1","Guardian Bow","守卫者之弓"
"ItemType/Flavour_ScatterCrossbow_Unique1","Half musical instrument and fully deadly weapon, the Harp Crossbow is the life of the party. ","乐器与致命的完美结合，是聚会中不可或缺的东西。"
"ItemType/Hammer_Unique2","Hammer of Gravity","引力之锤"
"ItemType/ScatterCrossbow_Unique1","Harp Crossbow","竖琴弩"
"ItemType/HarpoonCrossbow","Harpoon Crossbow","渔叉弩"
"ItemType/HeavyHarpoonQuiver","Harpoon Quiver","渔叉箭袋"
"ItemType/Harvester","Harvester","收割者"
"ItemType/Bow_Spooky1","Haunted Bow","鬼魅弓"
"ItemType/Sword_Unique2","Hawkbrand","鹰身大剑"
"ItemType/Desc_Food1","Heals 100% over 30 seconds","30秒内回复100%生命值"
"ItemType/Desc_Food6","Heals 20% over 10 seconds and boosts speed for 5 seconds","10秒内回复20%生命值且提高5秒速度。"
"ItemType/Desc_Food7","Heals 20% over 2 seconds and replenishes 10% oxygen","2秒内回复20%生命值并补充10%氧气"
"ItemType/Desc_Food2","Heals 20% over 3 seconds","3秒内回复20%生命值"
"ItemType/Desc_Food8","Heals 30% over 1 second","1秒内回复30%生命值"
"ItemType/Desc_Food5","Heals 35% over 8 seconds","8秒内回复35%生命值"
"ItemType/Desc_Food3","Heals 50% over 10 seconds","10秒内回复50%生命值"
"ItemType/Desc_Food4","Heals 75% over 15 seconds","15秒内回复75%生命值"
"ItemType/heals_allies_in_the_area","Heals Allies in the Area","范围治疗"
"ItemType/Desc_SoulHealer","Heals the most injured ally nearby, including yourself.","治疗附近受伤最重的盟友，包括你自己。"
"ItemType/HealthPotion","Health Potion","治疗药水"
"ItemType/DippingPoison","Health Potion gives Poison Arrows","使用治疗药水后给予毒箭"
"ItemType/increased_max_health_when_expending_life","Health boost after respawn","重生后提升生命值"
"ItemType/health_regeneration","Health regeneration","生命恢复"
"ItemType/Claymore_Unique1","Heartstealer","窃心者"
"ItemType/HeavyCrossbow","Heavy Crossbow","重弩"
"ItemType/HeavyHarpoon","Heavy Duty Harpoons","重型渔叉"
"ItemType/Desc_HeavyHarpoon","Heavy Duty Harpoons have increased damage and travel faster","重型渔叉不仅威力更高，攻击速度也更快"
"ItemType/ChampionsArmor_Unique1 ","Hero's Armor","英雄之甲"
"ItemType/high_firerate","High Firerate","高射速"
"ItemType/ScaleMail_Unique1","Highland Armor","高地护甲"
"ItemType/Axe_Unique2","Highland Axe","高地之斧"
"ItemType/hits_multiple_targets","Hits Multiple Targets","命中多个目标"
"ItemType/hits_multiple_reliable","Hits Multiple Targets when charged","蓄力后可命中多个目标"
"ItemType/Desc_SatchelOfTheElements","Hits nearby mobs with an elemental status effect: struck by lightning, frozen, or set ablaze.","使用闪电，寒冰或烈焰元素攻击邻近的生物。"
"ItemType/MercenaryArmor_Spooky1","Hungry Horror","饥饿怖鬼"
"ItemType/ArchersStrappings","Hunter's Armor","猎人之甲"
"ItemType/Flavour_ArchersStrappings","Hunter's Armor may not be the fanciest gear around, but it will stop a blade.","虽然看起来平淡无奇，但他可以防御剑的砍击。"
"ItemType/HuntingBow_Unique1","Hunter's Promise","猎人之誓"
"ItemType/HuntingBow","Hunting Bow","猎手弓"
"ItemType/IceWand","Ice Wand","寒冰魔杖"
"ItemType/Flavour_Crossbow_Unique2","If the color blue had a sound, it would be the shots fired by the Azure Seeker.","如果听到声音时看到一抹蓝，那一定是蔚蓝探索者的射击。"
"ItemType/Flavour_SoulCrossbow_Unique1","If you listen closely you can hear the souls inside the crossbow, usually ridiculing you.","如果你仔细聆听就能听见弩中灵魂的声音，虽然经常是在嘲笑你。"
"ItemType/Flavour_WolfArmor_Winter1","If you want to survive the icy tundra in style, the Arctic Fox Armor is the best choice this season.","如果你想在冰原上过的风光，北极狐护甲是最佳的选择。"
"ItemType/ExplodingCrossbow_Unique1","Imploding Crossbow","聚爆弩"
"ItemType/Flavour_SoulRobe","In a particular light, the souls woven into the cloth of the Soul Robe shimmer with power.","在一种特殊的光中，闪耀着能量的灵魂被编织在灵魂长袍的布上。"
"ItemType/full_hp_increases_damage","Increase damage at full HP","满生命值下提升伤害"
"ItemType/increase_maximum_souls","Increase maximum souls","提升灵魂上限"
"ItemType/increased_fire_rate","Increased Fire Rate","提升射速"
"ItemType/increased_damage_to_wounded_mobs","Increased damage to wounded mobs","提升对受伤生物的伤害"
"ItemType/extra_fire_damage","Increases Fire Damage","提升火焰伤害"
"ItemType/extra_lightning_damage","Increases Lightning Damage","提升雷电伤害"
"ItemType/luck_of_the_sea","Increases Luck","提升幸运值"
"ItemType/extra_poison_damage","Increases Poison Damage","提升剧毒伤害"
"ItemType/extra_soul_damage","Increases Soul Damage","提升灵魂伤害"
"ItemType/increases_attack_speed","Increases attack speed","提升攻击速度"
"ItemType/inflicts_poison","Inflicts Poison","给予中毒效果"
"ItemType/inflics_damage_to_attacker","Inflicts damage to attacker","给攻击者造成伤害"
"ItemType/Flavour_GolemKit","Iron Golems have always protected the Villagers of the Overworld. Their numbers are dwindling as a result of the Arch-Illager's war.","铁傀儡一直以来都在庇护着村民。但由于奇厄教主的战争，他们的数量正在减少。"
"ItemType/IronHideAmulet","Iron Hide Amulet","铁皮护身符"
"ItemType/Flavour_SquidArmor","It was easy to make this jet-black armor look cool. The hard part was securing the ink sacs.","让这种乌黑的盔甲看起来很酷是件容易的事。难的是确保墨囊不受损伤。"
"ItemType/Flavour_Trickbow_Unique2","It would be a deadly mistake to underestimate the power of the Pink Scoundrel.","低估粉红恶棍的后果可是致命的。"
"ItemType/itempowerrange_powerafterupgrade_template","Item power after upgrade: {0}","强化后的等级：{0}"
"ItemType/SoulScythe_Unique1","Jailor's Scythe","狱卒之镰"
"ItemType/Flavour_RainbowGrass","Just as there are powerful heroes who answer the call to fight, there are powerful enchanted sheep who will join the fight when summoned.","跟强大并随叫随到的英雄一样，用他召唤出来的附魔羊也会立刻投入战斗。"
"ItemType/Katana","Katana","武士刀"
"ItemType/knocks_enemies_back","Knocks enemies back","击退敌人"
"ItemType/firework_projectiles","Lanches 3 firework projectiles","发射3个烟火之箭"
"ItemType/chance_to_spawn_area_damage","Last Attack Deals Area Damage","最后一击造成范围伤害"
"ItemType/Desc_UpdraftTome","Launch enemies into the air, stunning and damaging them.","将六个敌人喷射到空中，眩晕并造成伤害。"
"ItemType/Desc_LightFeather","Launches you into an extra powerful roll that stuns and pushes enemies back.","让你腾空翻滚，把敌人推回原点。"
"ItemType/ShadowFlash","Leaving Shadow Form causes blast","暗影状态效果结束会触发爆炸"
"ItemType/leeches_health_from_mobs","Leeches Health from Mobs","吸血"
"ItemType/Flavour_Spear_Unique1","Legend says that this cursed spear is plagued by a soul that controls the mind of any who wield it.","传说这把被诅咒的长矛有一个灵魂附身其中，可以控制任何使用者的思想。"
"ItemType/Flavour_BubbleBow","Let your troubles float away with the Bubble Bow, which seals your target in a bubble on a charged shot.","让烦恼随气泡弓飘散吧，它的蓄力一击可以把你的目标封在泡泡里面。"
"ItemType/Levitation_Shot","Levitation Shot","飘浮射击"
"ItemType/LightFeather","Light Feather","浮流之羽"
"ItemType/ScatterCrossbow_Unique2","Lightning Harp Crossbow","雷电琴弩"
"ItemType/LightningRod","Lightning Rod","雷霆法杖"
"ItemType/SproutArmor_Unique1","Living Vines Armor","生命藤甲"
"ItemType/long_continuous_attacks","Long Continuous Attacks","加长连续攻击"
"ItemType/long_melee_reach","Long Melee Reach","加长攻击距离"
"ItemType/Longbow","Longbow","长弓"
"ItemType/longer_melee_reach","Longer Melee Reach","更长攻击距离"
"ItemType/LoveMedallion","Love Medallion","迷情挂坠"
"ItemType/Shortbow_Unique3","Love Spell Bow","迷情咒弓"
"ItemType/Flavour_Shortbow_Unique3","Love can be magical, but when it becomes too powerful, it can turn into a frenzy.","爱情可以很神奇，但只要能量溢出，它就会开始发狂。"
"ItemType/Mace","Mace","锤子"
"ItemType/Flavour_ClimbingGear_Unique2","Made from the pelts of Mountain Goats, you'll feel like skipping from peak to peak in this Goat Gear.","用山羊的毛皮制作而成，穿戴后会感觉到跳跃感犹如可以从一个山峰蹦到另一个山峰一样轻浮。"
"ItemType/Flavour_Gauntlets_Unique3","Made in the wilds beyond the mountains, these gauntlets have been worn by warriors for centuries.","这些护手是在山外的荒野中制作的，战士们已经穿戴几个世纪了。"
"ItemType/Flavour_HeavyCrossbow_Unique1","Many thought that the Doom Crossbow was just a myth, but this time the rumors turned out to be true.","许多人认为末日弩只是一个神话，但这次谣言变成了事实。"
"ItemType/Flavour_WolfArmor","Many warriors wear the heads of wolves into battle to strike fear into the hearts of their enemies.","许多战士头戴狼头参与战斗，将恐惧打入敌人的内心之中。"
"ItemType/HuntingBow_Unique2","Master's Bow","主宰之弓"
"ItemType/Katana_Unique1","Master's Katana","大师的武士刀"
"ItemType/Gauntlets_Unique2","Maulers","撕裂者"
"ItemType/Flavour_EnchantersTome","Meant only to be wielded by Enchanters, the magic of this artifact can summon powerful enchantments.","只能由附魔师执掌，它的魔力可以召唤强大的魔咒。"
"ItemType/Shortbow_Unique2","Mechanical Shortbow","机械短弓"
"ItemType/Chainsword_Unique1","Mechanized Sawblade","机械锯剑"
"ItemType/extra_damage_cost_health","Melee Damage Increased","提升近战伤害"
"ItemType/Food4","Melon","西瓜片"
"ItemType/MercenaryArmor","Mercenary Armor","雇佣兵盔甲"
"ItemType/Flavour_MercenaryArmor","Mercenary Armor, favored by those looking to save some coin, lacks flair but gets the job done.","雇佣兵盔甲，为那些想省点钱的人所青睐，虽然缺乏品质，但却足以完成任务。"
"ItemType/mobs_drop_more_emeralds","Mobs Drop More Emeralds","击杀生物掉落更多绿宝石"
"ItemType/Desc_PoisonArrow","Mobs hit with these arrows take direct damage and are also afflicted with Poison.","被此箭击中的生物会直接受到伤害，也会受到剧毒伤害。"
"ItemType/Desc_VoidArrow","Mobs hit with these arrows take direct damage and are also afflicted with Void Touched.","被此箭击中的生物会直接受到伤害，也会被脆弱化。"
"ItemType/Daggers_Unique2","Moon Daggers","月之匕首"
"ItemType/Flavour_ReinforcedMail","Mostly worn by casual adventurers, Reinforced Mail is a common sight throughout the land.","通常由休闲冒险家穿戴，在整个大陆上都很常见。"
"ItemType/multiple_projectiles","Multiple projectiles","多重射击"
"ItemType/Flavour_SatchelOfTheElements","Mysteries surround this primordial satchel. Will it unleash fire, ice, or something a lot less nice?","谜团重重的原始背袋，它会爆发出火焰、寒冰还是其它什么不好的东西？"
"ItemType/MysteryArmor","Mystery Armor","神秘战甲"
"ItemType/MysteryArmor_Unique1","Mystery Armor","神秘战甲"
"ItemType/MysteryToken","Mystery Banner","神秘旗帜"
"ItemType/Flavour_Shortbow_Unique1","Named the Purple Storm after its lovely hue, this legendary bow packs a powerful punch.","因其可爱的颜色被命名为“紫色风暴”，具有强大的冲击力。"
"ItemType/Cutlass_Unique1","Nameless Blade","无名之刃"
"ItemType/HarpoonCrossbow_Unique1","Nautical Crossbow","航海弩"
"ItemType/Flavour_FireworkBomb","Nether something mumbo jumbo","下界的迷惑之物"
"ItemType/Flavour_RapidCrossbow","New reloading technology helps this crossbow fire more rapidly than those that came before it.","新的装填技术比以前更有效地帮助了弩的射击。"
"ItemType/Sickles_Unique1","Nightmare's Bite","梦魇之噬"
"ItemType/TurtleArmor_Unique1","Nimble Turtle Armor","轻灵龟甲"
"ItemType/Flavour_SpiderCrossbow","No one knows how these bows were made, if it was originally a spider first or a magical crossbow.","没有人知道这些弓是如何制成的，最初是蜘蛛还是一把神奇的弩。"
"ItemType/Flavour_LightFeather","No one knows what mysterious creature this feather came from, but it is as beautiful and powerful.","无人知晓这根神秘的羽毛来自何种生物，他既美丽又充满能量。"
"ItemType/Flavour_CowardsArmor_Unique1","No one knows where this strange armor came from but it seems familiar to you.","没有人知道这件奇怪的盔甲来自何方，但你似乎对他有种亲切感。"
"ItemType/SoulBow_Unique1","Nocturnal Bow","光灵弓"
"ItemType/OakwoodBrew","Oakwood Brew","橡木之酿"
"ItemType/ObsidianClaymore","Obsidian Claymore","黑曜石阔剑"
"ItemType/OcelotArmor","Ocelot Armor","豹猫护甲"
"ItemType/Flavour_ChampionsArmor_Unique1","Only given to the highest caliber of heroes, the Hero's Armor is a precious gift from the Villagers.","英雄之甲是村民们的宝贵礼物，只给予战力第一的英雄。"
"ItemType/Flavour_NetherWartSporeGrenade","Only the bravest of warriors carry the Blast Fungus. Not just because of its toxic spores, but because it smells awful.","只有最勇敢的武士才敢携带此物。不仅因为其孢子有毒，而且气味也很糟糕。"
